cartodb_id,the_geom,cartodb_georef_status,geonameid,subcountry,country,name
8032,0101000020E61000000B98C0ADBBCB56C05EA27A6B608B2D40,true,3588698,Sololá,Guatemala,Sololá
8019,0101000020E610000021EA3E00A9A537403C8386FE09FE4240,true,8310183,Attica,Greece,Korydallós
8029,0101000020E61000008C101E6D1CD756C0187D0569C6D22D40,true,3588258,Totonicapán,Guatemala,Totonicapán
8036,0101000020E6100000C2340C1F11C156C0268DD13AAAAA2C40,true,3589289,Escuintla,Guatemala,Santa Lucía Cotzumalguapa
8082,0101000020E610000066666666665656C0A73FFB9122222D40,true,3595783,Chiquimula,Guatemala,Esquipulas
8085,0101000020E6100000A5315A4755E556C0CDCCCCCCCC4C2D40,true,3596644,Quetzaltenango,Guatemala,El Palmar
8078,0101000020E610000072FE261422DE56C016C1FF56B2A32E40,true,3595416,Huehuetenango,Guatemala,Huehuetenango
9073,0101000020E610000030D80DDB16ED53401F4B1FBAA0EE3C40,true,1255963,Uttarakhand,India,Sitārganj
9059,0101000020E6100000B3B5BE4868255540D235936FB6F13240,true,1255816,Andhra Pradesh,India,Sompeta
9015,0101000020E61000006666666666265440F92CCF83BB7B3040,true,1255265,Andhra Pradesh,India,Tādepalle
9001,0101000020E61000007689EAAD81BB5240D09B8A5418DB3E40,true,1255082,Punjab,India,Talwandi Bhai
9012,0101000020E61000001B12F758FA9E534019390B7BDA293D40,true,1255224,Uttar Pradesh,India,Tājpur
9055,0101000020E61000006EC0E787116452407A7077D66E2B3540,true,1255762,Gujarat,India,Songadh
9076,0101000020E6100000C3D8429083F05440BD35B05582253B40,true,1255995,Uttar Pradesh,India,Siswā Bāzār
9017,0101000020E6100000825660C8EA9A544074417DCB9C763940,true,1255346,Uttar Pradesh,India,Suriānwān
9043,0101000020E6100000E5D5390664B35240FA27B858510B4140,true,1255634,Kashmir,India,Srinagar
9077,0101000020E61000000B462575025E5340601F9DBAF2693D40,true,1256003,Uttar Pradesh,India,Sisauli
9062,0101000020E61000009296CADB112E5240D2C6116BF1893640,true,1255858,Gujarat,India,Sojītra
9087,0101000020E6100000183E22A644365240A56B26DF6CE33840,true,1256067,Rajasthan,India,Sirohi
9026,0101000020E610000072FE261422025540A06CCA15DE1D3640,true,1255437,Odisha,India,Sundargarh
9061,0101000020E6100000BED9E6C6F44653409B728577B9E83E40,true,1255850,Himachal Pradesh,India,Solan
9016,0101000020E610000068B3EA73B5E75340A4C7EF6DFA233140,true,1255344,Telangana,India,Suriāpet
9028,0101000020E610000010E9B7AF03D952408CF337A110212940,true,1255482,Karnataka,India,Sulya
9010,0101000020E61000007901F6D1A9775440450DA661F8203640,true,1255212,Chhattisgarh,India,Takhatpur
9027,0101000020E61000003E5C72DC29F3524062BEBC00FB203E40,true,1255449,Punjab,India,Sunām
10015,0101000020E61000000A11700855F252402A6F47382D003C40,true,1266744,Rajasthan,India,Khetri
10009,0101000020E61000009626A5A0DB5155405E68AED348133740,true,1266622,Jharkhand,India,Khunti
10007,0101000020E610000085B69C4B716755401FA2D11DC42E3440,true,1266616,Odisha,India,Khurda
10004,0101000020E610000097FF907EFBE0534036C8242367E93C40,true,1266575,Uttarakhand,India,Kichha
10006,0101000020E6100000ADC090D5AD7653401A69A9BC1D413C40,true,1266607,Uttar Pradesh,India,Khurja
10012,0101000020E6100000DC80CF0F2356524062156F641EC93240,true,1266666,Maharashtra,India,Khopoli
10010,0101000020E610000027A5A0DB4BCC5240D2FBC6D79E013440,true,1266631,Maharashtra,India,Khuldābād
10013,,false,1266710,Madhya Pradesh,India,Khirkiyān
10008,0101000020E61000005E11FC6F25955340975643E21E0B3840,true,1266620,Madhya Pradesh,India,Khurai
10014,0101000020E6100000A245B6F3FD245340357BA015180A3840,true,1266731,Madhya Pradesh,India,Khilchipur
10002,0101000020E61000000A1170085572534050E449D235233B40,true,1266510,Uttar Pradesh,India,Kiraoli
10005,0101000020E610000013B875374F11544079CC4065FC333C40,true,1266596,Uttar Pradesh,India,Khūtār
10001,0101000020E61000005E2EE23B318D5340618E1EBFB7813D40,true,1266509,Uttar Pradesh,India,Kīratpur
10011,0101000020E610000075B0FECF61E6564015747B4963143840,true,1266649,Tripura,India,Khowai
10003,0101000020E6100000CDCCCCCCCC8C5340562B137EA99F3340,true,1266518,Maharashtra,India,Kinwat
11039,0101000020E61000007E350708E6E055405917B7D100263A40,true,1278446,Bihar,India,Arāria
11049,0101000020E61000002046088F366C54402619390B7B1A3740,true,1278508,Madhya Pradesh,India,Anūppur
11001,0101000020E610000039EE940ED67B53404E7ADFF8DAB33640,true,1278073,Madhya Pradesh,India,Bābai
11042,0101000020E61000004148163081CB524022895E46B1AC3240,true,1278455,Maharashtra,India,Ārangaon
11032,0101000020E610000047382D78D1855340FAEDEBC039232140,true,1278343,Tamil Nadu,India,Arumuganeri
11048,0101000020E6100000657094BC3A9153405DDC4603785B3C40,true,1278507,Uttar Pradesh,India,Anūpshahr
11010,0101000020E6100000A7AE7C96E7D5524062F3716DA8E03340,true,1278149,Maharashtra,India,Aurangabad
11006,0101000020E61000008104C58F31515340DF37BEF6CC622640,true,1278124,Tamil Nadu,India,Avinashi
11066,0101000020E6100000DCF4673F5266534007CE1951DA5B2D40,true,1278672,Andhra Pradesh,India,Anantapur
11030,0101000020E6100000268DD13AAA8E5340BBB88D06F0FE3440,true,1278335,Maharashtra,India,Ārvi
11041,0101000020E6100000DCD7817346D253409E245D33F9562940,true,1278454,Tamil Nadu,India,Ārani
11007,0101000020E610000085B1852007075440D0B359F5B93A2A40,true,1278130,Tamil Nadu,India,Āvadi
11045,0101000020E6100000293FA9F6E9EA534097ADF545422B2A40,true,1278471,Tamil Nadu,India,Arakkonam
11038,0101000020E6100000ED9925016AD45340E4A08499B6CF2940,true,1278432,Tamil Nadu,India,Arcot
11013,0101000020E6100000543541D47DA65340AA7D3A1E33302740,true,1278173,Tamil Nadu,India,Attur
11034,0101000020E6100000E370E65773105340E2CCAFE600A12A40,true,1278354,Karnataka,India,Arsikere
11026,0101000020E610000059518369182E534031992A1895043740,true,1278296,Maharashtra,India,Ashta
11025,0101000020E610000059518369182E534031992A1895043740,true,1278294,Madhya Pradesh,India,Ashta
11065,,false,1278667,Kashmir,India,Anantnag
11050,0101000020E610000096E7C1DD594D524045F0BF95EC303D40,true,1278510,Rajasthan,India,Anūpgarh
11011,0101000020E610000009168733BFE05340E6CB0BB08F763A40,true,1278152,Uttar Pradesh,India,Auraiya
11012,0101000020E61000005839B4C8765A534029B3412619413240,true,1278156,Karnataka,India,Aurād
11014,0101000020E61000009C16BCE82B3453408907944DB9622140,true,1278176,Kerala,India,Attingal
11057,0101000020E610000080B74082E25353406F2F698CD6293540,true,1278580,Maharashtra,India,Anjangaon
11027,0101000020E6100000C269C18BBE6E534050AA7D3A1E933840,true,1278297,Madhya Pradesh,India,Ashoknagar
11021,0101000020E610000014E81379922454409A779CA223493940,true,1278228,Uttar Pradesh,India,Atarra
11029,0101000020E6100000BB44F5D6C0265340930035B56C853D40,true,1278320,Haryana,India,Āsandh
11064,0101000020E6100000C0E78711C2675340E57E87A240FF2340,true,1278625,Tamil Nadu,India,Āndippatti
11018,0101000020E61000002063EE5A42D8534075B0FECF61AE2440,true,1278204,Tamil Nadu,India,Adirampattinam
11019,0101000020E6100000E08442041CC45240FDA4DAA7E3B93040,true,1278208,Karnataka,India,Athni
11055,0101000020E6100000A12DE7525C3F52406E4C4F58E2A13540,true,1278553,Gujarat,India,Ankleshwar
11015,0101000020E610000066666666666654403333333333B33040,true,1278178,Andhra Pradesh,India,Attili
11058,0101000020E61000003D44A33B88C3524089EAAD81AD0A3640,true,1278588,Madhya Pradesh,India,Anjad
12026,0101000020E61000006A300DC3474C30407DE882FA969D4440,true,3183072,Apulia,Italy,Andria
12012,0101000020E610000047382D78D1972D408BC3995FCD754440,true,3182650,Campania,Italy,Avellino
12017,0101000020E6100000FAEDEBC03953294097FF907EFBDA4440,true,3182851,Latium,Italy,Ariccia
12033,0101000020E61000007216F6B4C36F2040FCE3BD6A65064640,true,3183343,Liguria,Italy,Albenga
13044,0101000020E610000097A8DE1AD8AE5F404CC3F01131DD4140,true,1838722,Jeollabuk-do,South Korea,Puan
13056,0101000020E61000001B47ACC5A79E5F40103B53E8BC7E4140,true,1840982,Jeollanam-do,South Korea,Muan
13058,0101000020E6100000A54929E8F61760405E11FC6F25BF4140,true,1841149,Gyeongsangnam-do,South Korea,Miryang
13030,0101000020E6100000910A630B41A65F403815A930B62C4240,true,1835447,Chungcheongnam-do,South Korea,Taisen-ri
13009,0101000020E6100000D7A3703D0A2B604008556AF640FF4140,true,1832215,Gyeongsangbuk-do,South Korea,Enjitsu
13050,0101000020E610000082734694F60E6040EAB298D87C304340,true,1840179,Gangwon-do,South Korea,Kosong
13032,0101000020E6100000BBD05CA791C05F40F0C4AC1743A54240,true,1835553,Gyeonggi-do,South Korea,Suwon-si
13019,0101000020E6100000601F9DBAF2C35F403BFC3559A3EA4240,true,1832847,Gyeonggi-do,South Korea,Yangju
13062,0101000020E6100000A661F88898BA5F40C0046EDDCD934140,true,1841810,Gyeonggi-do,South Korea,Gwangju
13040,0101000020E61000009FE57970772560407FF6234564B84240,true,1838069,Gangwon-do,South Korea,Santyoku
13004,0101000020E610000049A297512CFD5F40179F02603C034440,true,2044050,Hamgyŏng-namdo,North Korea,Hongwŏn
13055,0101000020E6100000861BF0F961066040876D8B321B4C4240,true,1840886,Gyeongsangbuk-do,South Korea,Mungyeong
13049,0101000020E61000003108AC1C5AE45F4011C7BAB88D264240,true,1839873,Chungcheongbuk-do,South Korea,Okcheon
13037,0101000020E61000005F419AB168C85F404CC3F01131754240,true,1836208,Chungcheongnam-do,South Korea,Seonghwan
13034,0101000020E6100000029A081B9EBE5F409CC420B072C84240,true,1835848,Seoul,South Korea,Seoul
13025,0101000020E61000002575029A08C35F40F4FDD478E9DE4240,true,1833788,Gyeonggi-do,South Korea,Uijeongbu-si
13033,0101000020E6100000E197FA7953DF5F40EFFE78AF5A794140,true,1835648,Jeollanam-do,South Korea,Suncheon
13036,0101000020E6100000EC51B81E85096040A6F27684D31E4240,true,1835967,Gyeongsangbuk-do,South Korea,Jenzan
13001,0101000020E61000002237C30DF8146040A852B3075A294440,true,2043677,Hamgyŏng-namdo,North Korea,Iwŏn-ŭp
13054,0101000020E61000000AD7A3703DB25F40E76F422102EE4240,true,1840862,Gyeonggi-do,South Korea,Munsan
13059,0101000020E61000009274CDE49B17604068E89FE062E94140,true,1841598,Gyeongsangbuk-do,South Korea,Gyeongsan-si
13048,0101000020E6100000F5673F5244C05F40C7681D554D644240,true,1839726,Chungcheongnam-do,South Korea,Asan
13061,0101000020E6100000327216F6B4E55F40B0389CF9D57C4140,true,1841775,Jeollanam-do,South Korea,Kwangyang
13021,0101000020E61000000664AF777FFC5F401B12F758FAAC4240,true,1833105,Gangwon-do,South Korea,Wŏnju
14046,0101000020E610000023F8DF4A76A458C0E622BE13B3963340,true,3531784,Hidalgo,Mexico,Calpulalpan
14037,0101000020E6100000FA7E6ABC74B958C0170E846401433340,true,3531200,México,Mexico,Chalco de Díaz Covarrubias
14019,0101000020E6100000EF2076A6D0C158C0111956F146663A40,true,3530590,Tamaulipas,Mexico,Ciudad Miguel Alemán
14005,0101000020E6100000456458C51BF357C02E56D4601A5E3240,true,3530177,Veracruz,Mexico,Cosamaloapan de Carpio
14023,0101000020E61000007940D9942BC858C02F51BD35B06D3340,true,3530597,Mexico City,Mexico,Mexico City
14009,0101000020E61000003F524486554E57C0889D29745E433240,true,3530385,Tabasco,Mexico,Comalcalco
14041,0101000020E610000050AA7D3A1EE958C0FFE7305F5E003640,true,3531574,San Luis Potosí,Mexico,Cardenas
14022,0101000020E61000003F575BB1BF0059C0B8239C16BCF03540,true,3530596,San Luis Potosí,Mexico,Ciudad Fernández
14011,0101000020E61000002AC6F99B509C57C0FC523F6F2A223240,true,3530517,Veracruz,Mexico,Coatzacoalcos
14036,0101000020E6100000AD2F12DA72AE56C0556AF6402B583340,true,3531177,Campeche,Mexico,Champotón
14032,0101000020E6100000F5673F52442456C06D3997E2AAAA3440,true,3530978,Yucatán,Mexico,Chichén-Itzá
14044,0101000020E61000008386FE092EB655C01405FA449E2C3540,true,3531673,Quintana Roo,Mexico,Cancún
14007,0101000020E61000007B832F4CA68A58C031EBC5504E543340,true,3530276,Tlaxcala,Mexico,San Bernardino Contla
14045,0101000020E6100000598638D6C5A156C01F11532289D63340,true,3531732,Campeche,Mexico,Campeche
14047,0101000020E61000003ECBF3E0EEFE58C093C6681D55953940,true,3531865,Nuevo León,Mexico,Cadereyta
14010,0101000020E61000006440F67AF75D58C0A27A6B60AB7C3440,true,3530513,Veracruz,Mexico,Coatzintla
14038,0101000020E6100000AC90F2936A6F58C0FED478E926313540,true,3531321,Veracruz,Mexico,Cerro Azul
14039,0101000020E61000007A19C5724BC757C04E7ADFF8DA6B3240,true,3531416,Veracruz,Mexico,Catemaco
14028,0101000020E6100000DA5548F949CB58C05587DC0C37983140,true,3530886,Guerrero,Mexico,Chilapa de Alvarez
14002,0101000020E6100000BA6B09F9A0CD58C010CCD1E3F7C63340,true,3530123,Morelos,Mexico,Coyotepec
14020,0101000020E61000006F0D6C95604B58C09FABADD85FCE3240,true,3530592,Veracruz,Mexico,Ciudad Mendoza
14031,0101000020E6100000A01518B2BAB958C0FBAE08FEB76A3340,true,3530937,México,Mexico,San Vicente Chicoloapan
14025,0101000020E6100000C47C7901F66D57C0D7C0560916AF3040,true,3530617,Chiapas,Mexico,Cintalapa de Figueroa
14015,0101000020E6100000C2340C1F11C158C0F92CCF83BBFB3540,true,3530582,San Luis Potosí,Mexico,Ciudad Valles
14042,0101000020E610000019ADA3AA095857C07FD93D7958003240,true,3531576,Tabasco,Mexico,Cárdenas
14001,0101000020E6100000E3AAB2EF8ABC55C0C74B378941803440,true,3530103,Quintana Roo,Mexico,San Miguel de Cozumel
14014,0101000020E6100000C1E270E657C958C0922232ACE2BD3740,true,3530580,Tamaulipas,Mexico,Ciudad Victoria
14004,0101000020E61000005BCEA5B8AAA857C0C85EEFFE78FF3140,true,3530167,Veracruz,Mexico,Cosoleacaque
14026,0101000020E6100000A56B26DF6C9358C055FB743C66103340,true,3530757,Puebla,Mexico,Cholula
14027,0101000020E610000023BE13B35EE058C0772D211FF48C3140,true,3530870,Guerrero,Mexico,Chilpancingo de los Bravos
14040,0101000020E6100000D5B2B5BE48F057C09D853DEDF05F3240,true,3531556,Veracruz,Mexico,Carlos A. Carrillo
14033,0101000020E61000001CD3139678B858C0A323B9FC878C3340,true,3531007,México,Mexico,Chiautla
14021,0101000020E6100000C87BD5CA847558C0D95A5F24B4453640,true,3530594,Tamaulipas,Mexico,Ciudad Madero
14049,0101000020E610000067614F3BFC3B58C01FA2D11DC4963340,true,3532414,Veracruz,Mexico,Banderilla
14024,0101000020E6100000E527D53E1DF556C013D55B035BA53240,true,3530599,Campeche,Mexico,Ciudad del Carmen
14050,0101000020E61000002BC1E270E6CB58C05BCEA5B8AA7C3340,true,3532497,Mexico City,Mexico,Azcapotzalco
14003,0101000020E61000001F9DBAF259CA58C0F085C954C1583340,true,3530139,Mexico City,Mexico,Coyoacán
14006,0101000020E61000009A999999993B58C0187D0569C6E23240,true,3530240,Veracruz,Mexico,Córdoba
15024,0101000020E6100000D690B8C7D2271540F8AA9509BFF04940,true,2755633,Gelderland,Netherlands,Geldermalsen
15061,0101000020E6100000A4AA09A2EE83154057CF49EF1B1F4A40,true,2758104,Utrecht,Netherlands,Bunschoten
15027,0101000020E6100000E5B33C0FEEEE174014AE47E17A2C4A40,true,2756059,Gelderland,Netherlands,Epe
15064,0101000020E6100000F0DC7BB8E4381340DFF8DA334B564A40,true,2758245,North Holland,Netherlands,Broek op Langedijk
15059,0101000020E6100000AB21718FA54F12405036E50AEFF64940,true,2758012,South Holland,Netherlands,Capelle aan den IJssel
15005,0101000020E6100000F06DFAB31F291840DA03ADC090314A40,true,2754681,Gelderland,Netherlands,Heerde
15047,0101000020E610000044C02154A9D91340EC34D252792B4A40,true,2756888,North Holland,Netherlands,Diemen
15060,0101000020E6100000F73B1405FAA414400282397AFC224A40,true,2758064,North Holland,Netherlands,Bussum
15053,0101000020E6100000F0DC7BB8E4B81440AE47E17A140E4A40,true,2757783,Utrecht,Netherlands,De Bilt
15004,0101000020E61000007845F0BF95AC17409FB0C403CA7A4A40,true,2754669,Friesland,Netherlands,Heerenveen
15010,0101000020E6100000C780ECF5EE6F1A40FCFB8C0B07964A40,true,2754841,Groningen,Netherlands,Haren
15032,0101000020E6100000E71890BDDE5D17406FBBD05CA7F54940,true,2756161,Gelderland,Netherlands,Elst
15007,0101000020E6100000006F8104C5AF1240E1D1C6116B414A40,true,2754697,North Holland,Netherlands,Heemskerk
15058,0101000020E61000007689EAAD81AD124035B56CAD2F464A40,true,2757991,North Holland,Netherlands,Castricum
15029,0101000020E6100000B4E55C8AAB2A1540D925AAB7065A4A40,true,2756077,North Holland,Netherlands,Enkhuizen
15062,0101000020E610000019E76F4221E217405A0D897B2C794940,true,2758174,Limburg,Netherlands,Brunssum
15018,0101000020E6100000DD989EB0C4E3134097395D1613EB4940,true,2755434,South Holland,Netherlands,Gorinchem
15017,0101000020E61000004C1AA37554D512408369183E22024A40,true,2755420,South Holland,Netherlands,Gouda
15006,0101000020E6100000E7525C55F67D1240B01BB62DCA2C4A40,true,2754692,North Holland,Netherlands,Heemstede
15039,0101000020E61000002310AFEB176C1640210725CCB4F14940,true,2756539,Gelderland,Netherlands,Druten
15054,0101000020E6100000102384471B071940132C0E677E414A40,true,2757850,Overijssel,Netherlands,Dalfsen
15022,0101000020E61000006F2A52616C811940CF4E0647C9EF4940,true,2755599,Gelderland,Netherlands,Gendringen
15011,0101000020E6100000B28009DCBA7B16401D03B2D7BB2B4A40,true,2754848,Gelderland,Netherlands,Harderwijk
15002,0101000020E610000005DD5ED218ED1740228E75711B714940,true,2754652,Limburg,Netherlands,Heerlen
15041,0101000020E610000081B22957783713403C889D2974DA4940,true,2756569,North Brabant,Netherlands,Drimmelen
15057,0101000020E610000009C4EBFA055B16405036E50AEFA64940,true,2757890,North Brabant,Netherlands,Cranendonck
15026,0101000020E610000022AB5B3D277D164035B56CAD2F264A40,true,2756039,Gelderland,Netherlands,Ermelo
15009,0101000020E6100000CF83BBB3761B1340040473F4F85D4A40,true,2754837,North Holland,Netherlands,Harenkarspel
16024,0101000020E6100000B329577897DF4E40946A9F8EC70C3940,true,1175712,Balochistān,Pakistan,Jīwani
16023,0101000020E6100000C1A8A44E40E75040A9DE1AD82AB13A40,true,1175678,Sindh,Pakistan,Johi
16028,0101000020E61000009626A5A0DB275240FC8C0B07422E4040,true,1175870,Punjab,Pakistan,Jhawāriān
16025,0101000020E61000000473F4F8BD4B52407E5704FF5B913F40,true,1175748,Punjab,Pakistan,Jhumra
16002,0101000020E6100000AD86C43D969C5240CBB91457951D3F40,true,1174625,Punjab,Pakistan,Kasūr
16040,0101000020E6100000B2F4A10BEA175140DC4B1AA375643940,true,1176734,Sindh,Pakistan,Hyderabad
16039,0101000020E61000009B8F6B43C5425240EA5BE67459DC4040,true,1176615,Islāmābād,Pakistan,Islamabad
16006,0101000020E6100000E0F3C308E18752407940D9942BC43E40,true,1174984,Punjab,Pakistan,Kanganpur
16030,0101000020E61000005917B7D100125240BE30992A18254040,true,1176022,Punjab,Pakistan,Jauharābād
16042,0101000020E610000091F2936A9F1A514067614F3BFC353B40,true,1176889,Sindh,Pakistan,Hingorja
16027,0101000020E6100000EAB298D87C6E52404F75C8CD70774040,true,1175864,Punjab,Pakistan,Jhelum
16001,0101000020E61000003F575BB1BF305140D6E253008C873B40,true,1174357,Sindh,Pakistan,Khairpur
16022,0101000020E61000005DDC460378F7514072FE261422683E40,true,1175560,Punjab,Pakistan,Kabīrwāla
16032,0101000020E61000000B98C0ADBB5B524093C6681D55553F40,true,1176106,Punjab,Pakistan,Jarānwāla
16041,0101000020E6100000F168E388B5745240F67F0EF3E5BD3E40,true,1176800,Punjab,Pakistan,Hujra
16049,0101000020E610000036E50AEF72E351401D03B2D7BB234040,true,1177089,Punjab,Pakistan,Harnoli
16047,0101000020E6100000CDCCCCCCCC2C52402D6002B7EE6E3E40,true,1177064,Punjab,Pakistan,Hasan Abdāl
16046,0101000020E6100000DD0720B5892352409F8EC70C54B63D40,true,1177042,Punjab,Pakistan,Hāsilpur
16048,0101000020E610000074EFE192E3485240DBA7E331039D3D40,true,1177073,Punjab,Pakistan,Haru Zbad
16036,0101000020E6100000CEC29E76F88D5240C49448A297514040,true,1176368,Punjab,Pakistan,Jalālpur
16019,0101000020E6100000A9D903ADC0585240F90FE9B7AFCB4040,true,1175436,Punjab,Pakistan,Kahūta
16012,0101000020E610000008E6E8F17BD75140F2B56796046C4040,true,1175125,Punjab,Pakistan,Kamar Mushāni
16007,0101000020E6100000ECFA05BB610D51409E29745E630F3B40,true,1175010,Sindh,Pakistan,Kandiāro
16003,0101000020E6100000A5315A47556551402D6002B7EE6E3C40,true,1174653,Sindh,Pakistan,Kashmor
16044,0101000020E6100000B1A71DFE9A4A52406688635DDC064140,true,1176995,Khyber Pakhtunkhwa,Pakistan,Haveliān
16026,0101000020E6100000BB7EC16ED83851400664AF777FF43940,true,1175762,Sindh,Pakistan,Jhol
16033,0101000020E6100000E15D2EE23B015240C217265305B74040,true,1176218,Punjab,Pakistan,Jand
16038,0101000020E6100000C0B2D2A4141C51400E2DB29DEF473C40,true,1176515,Sindh,Pakistan,Jacobābād
16045,0101000020E610000006F52D73BA6C5240A5F78DAF3D733E40,true,1176997,Punjab,Pakistan,Haveli
16015,0101000020E6100000CDCCCCCCCC2C5240E3FC4D2844644040,true,1175232,Punjab,Pakistan,Kallar Kahār
16010,0101000020E610000083FA96395D8E52400CEA5BE674F93F40,true,1175088,Punjab,Pakistan,Kamoke
16043,0101000020E6100000486DE2E47E1F524023BE13B35EF44040,true,1176948,Punjab,Pakistan,Hazro
16031,0101000020E61000009FC893A46BB651406A1327F73B843D40,true,1176035,Punjab,Pakistan,Jatoi Shimāli
16004,0101000020E610000074982F2FC0BC51408AC8B08A373A3F40,true,1174720,Punjab,Pakistan,Karor
16037,0101000020E610000040D9942BBC1152402046088F36CE3F40,true,1176444,Punjab,Pakistan,Jahāniān Shāh
16013,0101000020E61000009A99999999295240F92CCF83BBBB3E40,true,1175156,Punjab,Pakistan,Kamālia
16035,0101000020E6100000EB909BE106CE5140D252793BC2813D40,true,1176358,Punjab,Pakistan,Jalālpur Pīrwāla
16020,0101000020E6100000C6504EB4ABFA51403997E2AAB29F3D40,true,1175446,Punjab,Pakistan,Kohror Pakka
16034,0101000020E6100000BCAE5FB01BA65140A20BEA5BE6A43D40,true,1176241,Punjab,Pakistan,Jāmpur
